INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,SHIP_CLASS,IMO,E_CO2_kg,E_SOx_kg,E_NOx_kg,E_PM_kg,E_CH4_kg,E_CO_kg,E_N2O_kg,E_BC_kg,E_NMVOC_kg,E_PM10_kg,E_PM2.5_kg,DURATION,PDemand_kW,FuelConsumption_tonnes,
32750,32660,KLAKSVIK,FO,62.23333333,-6.583333333,62,14,N,6,35,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32780,32760,SCRABSTER HARBOR,GB,58.61666667,-3.55,58,37,N,3,33,W,0,0,846560,772,1223,674,1921,843,1901,1614,1194,1758,1139,0,0,0,0
32820,32790,ULLAPOOL,GB,57.9,-5.15,57,54,N,5,9,W,0,0,643214,947,1010,573,1208,1564,1507,1843,1571,646,872,0,0,0,0
32830,32790,AULTBEA,GB,57.83333333,-5.583333333,57,50,N,5,35,W,0,0,671797,626,1564,1007,739,1384,1410,1182,1919,862,1380,0,0,0,0
32850,32790,GAIRLOCH,GB,57.71666667,-5.683333333,57,43,N,5,41,W,0,0,509681,1589,1911,1448,500,1106,1042,1947,1787,1783,514,0,0,0,0
32890,32790,PLOCKTON,GB,57.33333333,-5.65,57,20,N,5,39,W,0,0,331331,1820,1750,1672,1743,684,1878,1281,1562,590,1915,0,0,0,0
32900,32790,KYLE OF LOCHALSH,GB,57.28333333,-5.716666667,57,17,N,5,43,W,0,0,887170,1473,1618,1595,1970,1237,1753,1643,1506,657,691,0,0,0,0
32910,32790,KYLEAKIN,GB,57.26666667,-5.733333333,57,16,N,5,44,W,0,0,222750,1987,1789,1944,1955,727,1415,1911,1468,1503,1476,0,0,0,0
32920,32790,BROADFORD BAY,GB,57.25,-5.883333333,57,15,N,5,53,W,0,0,204093,1783,1952,1975,1142,1354,1057,894,1098,1540,1858,0,0,0,0
32930,32790,PORTREE HARBOR,GB,57.41666667,-6.2,57,25,N,6,12,W,0,0,590188,1519,1543,907,1256,761,1813,1500,1724,1811,1159,0,0,0,0
12035,11950,PUERTO MIRANDA,VE,10.76666667,-71.56666667,10,46,N,71,34,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12025,11950,LA SALINA,VE,10.36666667,-71.46666667,10,22,N,71,28,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61650,61100,HIROSHIMA,JP,34.35,132.4666667,34,21,N,132,28,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12820,12700,PORTOCEL,BR,-19.85,-40.05,19,51,S,40,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12857,12700,SANTA CLARA,BR,-20.88333333,-51.36666667,20,53,S,51,22,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12037,11950,EL TABIAZO,VE,10.76666667,-71.53333333,10,46,N,71,32,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12117,11950,VENTERMINALS,VE,10.48333333,-68.03333333,10,29,N,68,2,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115,13090,JOSE IGNACIO,UY,-34.95,-54.7,34,57,S,54,42,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025,10016,COCKBURN HARBOR,TC,21.5,-71.53333333,21,30,N,71,32,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41590,41560,RISAN,ME,42.51666667,18.7,42,31,N,18,42,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41610,41560,KOTOR,ME,42.41666667,18.76666667,42,25,N,18,46,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41620,41560,TIVAT,ME,42.43333333,18.7,42,26,N,18,42,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41640,41560,BAR,ME,42.08333333,19.08333333,42,5,N,19,5,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11336,11325,PORT ALUCROIX,VI,17.7,-64.76666667,17,42,N,64,46,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12340,11950,CIUDAD BOLIVAR,VE,8.133333333,-63.55,8,8,N,63,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46472,46455,DJENO TERMINAL,CG,-4.933333333,11.9,4,56,S,11,54,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46473,46455,N'KOSSA TERMINAL,CG,-5.266666667,11.56666667,5,16,S,11,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46530,46500,MATADI,CD,-5.816666667,13.45,5,49,S,13,27,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46131,46120,TIN CAN ISLAND,NG,6.35,3.35,6,21,N,3,21,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46150,46120,SAPELE,NG,5.9,5.683333333,5,54,N,5,41,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46170,46120,WARRI,NG,5.516666667,5.733333333,5,31,N,5,44,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46178,46120,YOHO TERMINAL,NG,4.016666667,7.466666667,4,1,N,7,28,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46180,46120,SEA EAGLE TERMINAL,NG,4.8,5.316666667,4,48,N,5,19,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46195,46120,QUA IBOE OIL TERMINAL,NG,4.233333333,8.033333333,4,14,N,8,2,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46200,46120,PENNINGTON OIL TERMINAL,NG,4.25,5.616666667,4,15,N,5,37,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46206,46120,BONNY OFFSHORE TERMINAL,NG,4.183333333,7.233333333,4,11,N,7,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28390,28250,LOMONOSOV,RU,59.91666667,29.76666667,59,55,N,29,46,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28400,28250,KRONSHTADT,RU,59.98333333,29.78333333,59,59,N,29,47,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28410,28250,REKA LUGA,RU,59.66666667,28.31666667,59,40,N,28,19,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28440,28420,KUNDA,EE,59.53333333,26.53333333,59,32,N,26,32,E,0,0,390515,1954,946,1680,1010,1728,1250,1933,1230,1458,1839,0,0,0,0
28480,28420,TALLINN,EE,59.45,24.76666667,59,27,N,24,46,E,0,0,313351,1163,866,1572,1630,1052,1109,1365,666,1769,1134,0,0,0,0
28505,28420,PALDISKI,EE,59.35,24.03333333,59,21,N,24,2,E,0,0,855116,845,1374,1835,730,1152,939,829,1646,601,705,0,0,0,0
28510,28420,OSMUSSAAR,EE,59.3,23.36666667,59,18,N,23,22,E,0,0,640516,590,824,1519,1242,1371,1667,1935,500,1683,631,0,0,0,0
28550,28420,PARNU,EE,58.38333333,24.5,58,23,N,24,30,E,0,0,122219,905,1419,1179,1181,1023,1490,853,1552,1566,638,0,0,0,0
28610,28600,RIGA,LV,56.95,24.1,56,57,N,24,6,E,0,0,808676,958,1508,1756,1584,655,1450,529,1847,1125,1674,0,0,0,0
28620,28600,VENTSPILS,LV,57.4,21.53333333,57,24,N,21,32,E,0,0,500538,792,822,1500,622,1034,866,1416,1510,1059,640,0,0,0,0
46446,46410,OGUENDJO TERMINAL,GA,-1.466666667,8.916666667,1,28,S,8,55,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46453,46410,GAMBA OIL TERMINAL,GA,-2.833333333,10,2,50,S,10,0,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46470,46455,POINTE NOIRE,CG,-4.783333333,11.83333333,4,47,S,11,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46487,46478,MALONGO OIL TERMINAL,AO,-5.433333333,12.08333333,5,26,S,12,5,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46490,46478,CABINDA,AO,-5.533333333,12.2,5,32,S,12,12,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46510,46500,BANANA,CD,-5.983333333,12.38333333,5,59,S,12,23,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46520,46500,BOMA,CD,-5.85,13.05,5,51,S,13,3,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46547,46540,PALANCA TERMINAL,AO,-6.95,12.4,6,57,S,12,24,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46550,46540,PORTO DO AMBRIZ,AO,-7.833333333,13.1,7,50,S,13,6,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46560,46540,LUANDA,AO,-8.8,13.25,8,48,S,13,15,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46590,46540,LOBITO,AO,-12.33333333,13.56666667,12,20,S,13,34,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46610,46540,NAMIBE,AO,-15.2,12.15,15,12,S,12,9,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46670,46660,GEORGETOWN,SH,-7.933333333,-14.41666667,7,56,S,14,25,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46205,46120,BONNY,NG,4.45,7.166666667,4,27,N,7,10,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45825,45824,BANJUL,GM,13.45,-16.56666667,13,27,N,16,34,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45835,45833,RIO CACHEU,GW,12.28333333,-16.23333333,12,17,N,16,14,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45838,45833,BISSAU,GW,11.86666667,-15.63333333,11,52,N,15,38,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45845,45842,VICTORIA,GN,10.81666667,-14.56666667,10,49,N,14,34,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45850,45842,KAMSAR,GN,10.63333333,-14.61666667,10,38,N,14,37,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45855,45842,CONAKRY,GN,9.516666667,-13.71666667,9,31,N,13,43,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45857,45842,BENTI,GN,9.166666667,-13.2,9,10,N,13,12,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60150,59850,WEIHAI,CN,37.5,122.1,37,30,N,122,6,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60160,59850,YANTAI,CN,37.55,121.45,37,33,N,121,27,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60170,59850,LONGKOU GANG,CN,37.63333333,120.2833333,37,38,N,120,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60180,59850,DAGU TANGGU,CN,38.96666667,117.6666667,38,58,N,117,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60190,59850,TIANJIN XIN GANG,CN,38.96666667,117.8333333,38,58,N,117,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60210,59850,HULUDAO GANG,CN,40.7,120.9833333,40,42,N,120,59,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60220,59850,YINGKOU,CN,40.68333333,122.2333333,40,41,N,122,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60240,59850,LUSHUN,CN,38.78333333,121.25,38,47,N,121,15,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60250,59850,DALIAN,CN,38.91666667,121.6666667,38,55,N,121,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38670,38600,PUERTO DE ALCUDIA,ES,39.83333333,3.133333333,39,50,N,3,8,E,0,0,320169,1835,1614,1100,1417,1857,1593,1409,545,808,1512,0,0,0,0
38690,38600,MAHON,ES,39.88333333,4.266666667,39,53,N,4,16,E,0,0,188000,1785,1659,1077,815,1521,934,974,1000,1490,1958,0,0,0,0
38590,38340,ROSAS,ES,42.26666667,3.183333333,42,16,N,3,11,E,0,0,686297,1760,1229,1492,1402,1913,1732,1242,1854,1062,1293,0,0,0,0
38720,38710,PORT-VENDRES,FR,42.51666667,3.116666667,42,31,N,3,7,E,0,0,334485,1817,851,896,1609,613,690,974,1618,1538,653,0,0,0,0
38730,38710,PORT-LA-NOUVELLE,FR,43.01666667,3.066666667,43,1,N,3,4,E,0,0,310856,1880,1489,669,1881,1725,1073,955,613,1365,715,0,0,0,0
38750,38710,SETE,FR,43.4,3.7,43,24,N,3,42,E,0,0,52505,838,935,1560,608,929,844,1317,1176,1945,1550,0,0,0,0
38770,38710,PORT SAINT LOUIS DU RHONE,FR,43.38333333,4.816666667,43,23,N,4,49,E,0,0,611326,853,1077,1262,1549,1076,1740,1012,555,1599,722,0,0,0,0
38775,38710,FOS,FR,43.41666667,4.883333333,43,25,N,4,53,E,0,0,842022,579,817,1323,668,1038,1773,1787,1080,1004,684,0,0,0,0
38780,38710,PORT-DE-BOUC,FR,43.4,4.983333333,43,24,N,4,59,E,0,0,701650,916,1556,1631,935,1843,1158,1049,594,1802,1352,0,0,0,0
38810,38710,MARSEILLE,FR,43.31666667,5.366666667,43,19,N,5,22,E,0,0,340895,1257,1711,1794,711,791,1975,796,1288,1595,1233,0,0,0,0
38920,38710,SAINT-TROPEZ,FR,43.26666667,6.633333333,43,16,N,6,38,E,0,0,337152,1546,1389,1576,1223,1831,1465,1576,1929,1756,600,0,0,0,0
38940,38710,SAINT-RAPHAEL,FR,43.41666667,6.766666667,43,25,N,6,46,E,0,0,504565,1605,1354,520,615,1396,1230,656,1029,714,1278,0,0,0,0
38960,38710,CANNES,FR,43.55,7.016666667,43,33,N,7,1,E,0,0,570950,984,1600,867,1081,1953,1908,1577,542,1387,1530,0,0,0,0
38980,38710,ANTIBES,FR,43.58333333,7.133333333,43,35,N,7,8,E,0,0,513808,1730,1523,532,1872,695,1733,1632,987,1360,1790,0,0,0,0
38990,38710,NICE,FR,43.7,7.283333333,43,42,N,7,17,E,0,0,198985,1624,1368,1077,1316,616,1417,1254,968,1961,1786,0,0,0,0
39000,38710,VILLEFRANCHE,FR,43.7,7.316666667,43,42,N,7,19,E,0,0,605913,1131,1325,938,1700,1111,1737,1892,742,937,1262,0,0,0,0
39025,39020,MONACO,MC,43.73333333,7.416666667,43,44,N,7,25,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39060,39040,BASTIA,FR,42.7,9.45,42,42,N,9,27,E,0,0,332265,742,1671,1836,1604,1979,1366,659,812,1538,777,0,0,0,0
39080,39040,BONIFACIO,FR,41.38333333,9.166666667,41,23,N,9,10,E,0,0,273961,1008,1460,1455,1948,905,1500,1202,780,1986,1184,0,0,0,0
39090,39040,PORT DE PROPRIANO,FR,41.68333333,8.9,41,41,N,8,54,E,0,0,744544,1342,1846,867,1301,747,1952,1835,1088,667,998,0,0,0,0
39100,39040,PORT D' AJACCIO,FR,41.91666667,8.75,41,55,N,8,45,E,0,0,149445,1263,507,1325,1319,1921,1010,1088,1568,748,1344,0,0,0,0
39110,39040,CALVI,FR,42.56666667,8.75,42,34,N,8,45,E,0,0,339037,1482,1050,827,878,1264,1826,1088,546,885,669,0,0,0,0
39120,39040,L'ILE ROUSSE,FR,42.63333333,8.933333333,42,38,N,8,56,E,0,0,122304,1992,549,1339,806,579,1481,1114,516,1719,930,0,0,0,0
39140,39130,LA MADDALENA,IT,41.2,9.416666667,41,12,N,9,25,E,0,0,281199,1025,1631,815,1866,1095,919,1615,1406,561,1476,0,0,0,0
39180,39130,OLBIA,IT,40.91666667,9.5,40,55,N,9,30,E,0,0,548051,1420,1943,1943,1053,1789,893,814,1287,535,1471,0,0,0,0
39190,39130,ARBATAX,IT,39.93333333,9.7,39,56,N,9,42,E,0,0,676401,1978,838,1284,1609,1556,1867,1711,1632,1059,756,0,0,0,0
39210,39130,CAGLIARI,IT,39.21666667,9.116666667,39,13,N,9,7,E,0,0,536518,565,602,1717,822,1595,756,1843,783,1295,871,0,0,0,0
39215,39130,SARROCH OIL TERMINAL,IT,39.08333333,9.033333333,39,5,N,9,2,E,0,0,661736,1006,1372,870,1021,1046,1327,1389,658,1544,997,0,0,0,0
51680,51650,VICTORIA,MY,5.283333333,115.2333333,5,17,N,115,14,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51690,51650,KOTA KINABALU,MY,5.983333333,116.0666667,5,59,N,116,4,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51710,51650,KUDAT,MY,6.883333333,116.85,6,53,N,116,51,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51720,51650,PELABUHAN SANDAKAN,MY,5.833333333,118.1166667,5,50,N,118,7,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51730,51650,LAHAD DATU,MY,5.016666667,118.3166667,5,1,N,118,19,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51770,51760,TANJUNG ARANG  (BUNYU),ID,3.466666667,117.8333333,3,28,N,117,50,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51780,51760,LINGKAS,ID,3.283333333,117.6,3,17,N,117,36,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51800,51760,TANJUNGREDEB,ID,2.15,117.4833333,2,9,N,117,29,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51810,51760,BENOA,ID,0.9833333333,117.9666667,0,59,N,117,58,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51811,51760,BONTANG LNG TERMINAL,ID,0.1,117.4833333,0,6,N,117,29,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51815,51760,TANJUNG SANTAN,ID,-0.1,117.5333333,0,6,S,117,32,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11935,11860,POZOS COLORADOS,CO,11.15,-74.25,11,9,N,74,15,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11930,11860,BARRANQUILLA,CO,10.96666667,-74.76666667,10,58,N,74,46,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9875,9820,BAHIA DE LAS MINAS,PA,9.4,-79.81666667,9,24,N,79,49,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9860,9820,PUERTO CRISTOBAL,PA,9.35,-79.91666667,9,21,N,79,55,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9805,9800,PUERTO MOIN,CR,10,-83.08333333,10,0,N,83,5,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9770,9740,BLUEFIELDS,NI,12.01666667,-83.75,12,1,N,83,45,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45753,45700,TANGIER-MEDITERRANEAN,MA,35.9,-5.516666667,35,54,N,5,31,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9665,9630,PUERTO ESTE,HN,16.08333333,-86.9,16,5,N,86,54,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41415,40877,NEUM,BA,42.91666667,17.6,42,55,N,17,36,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9590,9580,BELIZE CITY,BZ,17.5,-88.18333333,17,30,N,88,11,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,9350,CAMPECHE,MX,19.85,-90.55,19,51,N,90,33,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9440,9350,FRONTERA,MX,18.53333333,-92.65,18,32,N,92,39,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,9350,NANCHITAL,MX,18.06666667,-94.41666667,18,4,N,94,25,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48770,48610,MAGDALLA,IN,21.15,72.75,21,9,N,72,45,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48790,48610,HAZIRA,IN,21.08333333,72.63333333,21,5,N,72,38,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62150,61100,BEPPU,JP,33.31666667,131.5166667,33,19,N,131,31,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62130,61100,KOKURA KO,JP,33.88333333,130.8833333,33,53,N,130,53,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61700,61100,SHIMONOSEKI,JP,33.93333333,130.9333333,33,56,N,130,56,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48900,48610,RATNAGIRI,IN,16.98333333,73.28333333,16,59,N,73,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49170,48610,TRIVANDRUM,IN,8.483333333,76.95,8,29,N,76,57,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61855,61100,SHIMMINATO,JP,36.76666667,137.1166667,36,46,N,137,7,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15270,15240,GUAYAQUIL,EC,-2.2,-79.88333333,2,12,S,79,53,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36855,36060,MONTOIR,FR,47.3,-2.133333333,47,18,N,2,8,W,0,0,519707,1794,977,1966,572,920,1603,1687,1986,1766,1491,0,0,0,0
16380,16000,POINT SAN PABLO,US,37.96666667,-122.4333333,37,58,N,122,26,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385,16000,SAUSALITO,US,37.85,-122.4833333,37,51,N,122,29,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390,16000,PINOLE POINT,US,38.01666667,-122.3666667,38,1,N,122,22,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16400,16000,OLEUM,US,38.05,-122.2666667,38,3,N,122,16,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16410,16000,MARE ISLAND,US,38.1,-122.2666667,38,6,N,122,16,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16420,16000,SOUTH VALLEJO,US,38.08333333,-122.25,38,5,N,122,15,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16440,16000,CROCKETT,US,38.05,-122.2166667,38,3,N,122,13,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16450,16000,PORT COSTA,US,38.05,-122.1833333,38,3,N,122,11,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28640,28600,LIEPAJA,LV,56.51666667,21.01666667,56,31,N,21,1,E,0,0,783234,1575,519,1288,1918,689,543,1667,815,1137,677,0,0,0,0
28660,28650,KLAIPEDA,LT,55.71666667,21.11666667,55,43,N,21,7,E,0,0,244942,1546,1360,1534,1088,1203,1125,1839,505,1265,609,0,0,0,0
28680,28670,BALTIYSK,RU,54.63333333,19.9,54,38,N,19,54,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28690,28670,KALININGRAD,RU,54.7,20.48333333,54,42,N,20,29,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28710,28700,GDANSK,PL,54.35,18.66666667,54,21,N,18,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28715,28700,PORT POLNOCHNY,PL,54.4,18.71666667,54,24,N,18,43,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28720,28700,NOWY PORT,PL,54.41666667,18.66666667,54,25,N,18,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28740,28700,GDYNIA,PL,54.53333333,18.55,54,32,N,18,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28770,28700,USTKA,PL,54.58333333,16.85,54,35,N,16,51,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28790,28700,DARLOWO,PL,54.43333333,16.41666667,54,26,N,16,25,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28800,28700,KOLOBRZEG,PL,54.21666667,15.55,54,13,N,15,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28820,28700,SWINOUJSCIE,PL,53.91666667,14.26666667,53,55,N,14,16,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28823,28700,SZCZECIN,PL,53.41666667,14.55,53,25,N,14,33,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28828,28826,WOLGAST,DE,54.05,13.78333333,54,3,N,13,47,E,0,0,231505,960,869,1478,896,700,1541,541,1733,735,1353,0,0,0,0
28840,28826,SASSNITZ,DE,54.51666667,13.65,54,31,N,13,39,E,0,0,513241,870,968,536,1204,964,1260,820,1850,1598,1845,0,0,0,0
28170,27380,EKENAS,FI,59.98333333,23.43333333,59,59,N,23,26,E,0,0,746173,1698,649,1088,717,1587,1292,949,532,1732,850,0,0,0,0
28180,27380,JUSSARO,FI,59.83333333,23.56666667,59,50,N,23,34,E,0,0,514565,530,1215,1122,884,1773,814,1321,1622,838,1439,0,0,0,0
28185,27380,PORKKALA,FI,60.08333333,24.38333333,60,5,N,24,23,E,0,0,218227,1328,1273,938,786,1172,1407,1011,567,1516,1013,0,0,0,0
27280,24975,KARLSBORG,SE,65.8,23.28333333,65,48,N,23,17,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27330,24975,SANDVIK,SE,65.73333333,23.76666667,65,44,N,23,46,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27400,27380,TORNIO,FI,65.76666667,24.16666667,65,46,N,24,10,E,0,0,850818,1036,1357,1445,1027,1573,1685,1717,965,1547,1432,0,0,0,0
27410,27380,KEMI,FI,65.73333333,24.56666667,65,44,N,24,34,E,0,0,88342,750,880,1669,1512,773,1976,1807,1542,1100,1335,0,0,0,0
27520,27380,OULU,FI,65.01666667,25.4,65,1,N,25,24,E,0,0,262536,770,797,1886,1069,1308,1784,1188,1829,1408,1347,0,0,0,0
27530,27380,RAAHE,FI,64.68333333,24.41666667,64,41,N,24,25,E,0,0,161898,1826,589,555,1483,1560,986,1255,954,651,1410,0,0,0,0
27540,27380,HIMANKA,FI,64,23.65,64,0,N,23,39,E,0,0,355927,1334,1530,1484,1815,1098,670,1855,1248,1199,661,0,0,0,0
27560,27380,KOKKOLA,FI,63.85,23.01666667,63,51,N,23,1,E,0,0,139478,1138,1818,1615,1233,749,1674,1507,764,1651,1497,0,0,0,0
27570,27380,JAKOBSTAD,FI,63.68333333,22.66666667,63,41,N,22,40,E,0,0,286913,1884,1383,1582,1698,1689,1071,1565,742,1304,503,0,0,0,0
27580,27380,NYKARLEBY,FI,63.51666667,22.53333333,63,31,N,22,32,E,0,0,506409,1109,1361,1171,1764,538,1418,1907,941,801,913,0,0,0,0
27590,27380,KANTLAX,FI,63.41666667,22.28333333,63,25,N,22,17,E,0,0,88273,1630,839,1302,939,1026,583,1075,1016,776,1381,0,0,0,0
27610,27380,HELLNAS,FI,63.28333333,22.23333333,63,17,N,22,14,E,0,0,120856,1380,1215,641,1397,624,1628,529,1784,1132,1731,0,0,0,0
